3555.7707	[0, 0, 0, 1, 0]	0	0	0	O
3555.8637	[0, 1, 0, 0, 1]	0	0	0	O
3555.9869	[0, 1, 1, 0, 0]	0	0	0	O
3556.0803	[1, 0, 0, 0, 0]	0	0	0	O
3556.1558	[0, 0, 1, 0, 0]	0	0	0	O
3556.2808	[0, 0, 1, 0, 1]	0	0	0	O
3556.3656	[1, 0, 0, 0, 1]	0	0	0	O
3556.4655	[0, 0, 0, 1, 1]	0	0	0	O
3556.5608	[0, 0, 0, 1, 1]	0	0	0	O
3556.6744	[0, 0, 0, 1, 1]	0	0	0	O
3556.7665	[0, 0, 1, 0, 1]	0	0	0	O
3556.8902	[1, 0, 0, 0, 1]	0	0	0	O
3556.9621	[0, 1, 1, 0, 1]	0	0	0	O
3557.0679	[0, 1, 1, 0, 0]	0	0	0	O
3557.1669	[0, 0, 0, 1, 1]	0	0	0	O
3557.2775	[0, 0, 1, 0, 1]	0	0	0	O
3557.3696	[0, 1, 1, 0, 1]	0	0	0	O
3557.4652	[0, 1, 0, 0, 0]	0	0	0	J
3557.5840	[0, 1, 1, 0, 0]	0	0	0	J
3557.6717	[0, 0, 1, 0, 0]	0	0	0	J
3557.7565	[0, 0, 1, 0, 1]	0	0	0	J
3557.8579	[1, 0, 0, 0, 1]	0	0	0	J
3557.9746	[0, 0, 1, 0, 0]	0	0	0	J
3558.0817	[0, 1, 0, 1, 0]	0	0	0	J
3558.1658	[0, 0, 1, 0, 0]	0	0	0	J
3558.2987	[1, 0, 0, 0, 0]	0	0	0	J
3558.3746	[1, 0, 0, 1, 1]	0	0	0	J
3558.4643	[1, 0, 1, 0, 1]	0	0	0	J
3558.5782	[0, 0, 0, 0, 0]	0	0	0	J
3558.6722	[0, 1, 0, 0, 0]	0	0	0	J
3558.7908	[1, 0, 1, 0, 0]	0	0	0	J
3558.8748	[0, 0, 0, 1, 0]	0	0	0	J
3558.9720	[0, 1, 0, 0, 1]	0	0	0	J
3559.0606	[0, 1, 0, 0, 0]	0	0	0	J
3559.1843	[1, 0, 0, 1, 0]	0	0	0	J
3559.2785	[0, 0, 0, 1, 0]	0	0	0	J
3559.3750	[1, 0, 1, 0, 0]	0	0	0	J
3559.4647	[0, 0, 0, 1, 0]	0	0	0	J
3559.5578	[1, 0, 0, 0, 1]	0	0	0	J
3559.6780	[1, 0, 0, 1, 1]	0	0	0	J
3559.7800	[0, 0, 1, 0, 1]	0	0	0	J
3559.8609	[0, 1, 0, 1, 1]	0	0	0	J
3559.9703	[0, 0, 0, 0, 0]	0	0	0	J
3560.0844	[1, 0, 1, 0, 1]	0	0	0	J
3560.1655	[1, 0, 0, 0, 1]	0	0	0	J
3560.2731	[0, 1, 0, 0, 1]	0	0	0	J
3560.3700	[0, 1, 0, 1, 0]	0	0	0	J
3560.4635	[1, 0, 0, 0, 0]	0	0	0	J
3560.5886	[1, 0, 0, 0, 1]	0	0	0	J
3560.6786	[0, 0, 1, 0, 0]	0	0	0	J
3560.7768	[0, 0, 0, 1, 1]	0	0	0	J
3560.8712	[0, 0, 0, 1, 0]	0	0	0	J
3560.9790	[0, 0, 1, 0, 1]	0	0	0	J
3561.0800	[0, 1, 1, 0, 0]	0	0	0	J
3561.1909	[0, 0, 0, 1, 1]	0	0	0	J
3561.2775	[1, 0, 0, 0, 1]	0	0	0	J
3561.3623	[0, 1, 1, 0, 1]	0	0	0	J
3561.4615	[0, 0, 0, 0, 0]	0	0	0	J
3561.5854	[1, 0, 0, 1, 0]	0	0	0	O
3561.6626	[0, 1, 0, 1, 0]	0	0	0	O
3561.7926	[0, 0, 0, 1, 0]	0	0	0	O
3561.8688	[1, 0, 1, 0, 1]	0	0	0	O
3561.9764	[1, 0, 1, 0, 1]	0	0	0	O
3562.0881	[0, 0, 0, 0, 1]	0	0	0	O
3562.1733	[0, 0, 0, 0, 1]	0	0	0	O
3562.2788	[0, 0, 0, 0, 0]	0	0	0	O
3562.3588	[0, 0, 0, 0, 1]	0	0	0	O
3562.4830	[1, 0, 0, 1, 1]	0	0	0	O
3562.5652	[0, 0, 0, 0, 1]	0	0	0	O
3562.6763	[0, 1, 0, 1, 1]	0	0	0	O
3562.7852	[0, 0, 1, 0, 1]	0	0	0	O
3562.8745	[0, 0, 0, 0, 0]	0	0	0	O
3562.9649	[0, 0, 0, 0, 0]	0	0	0	O
3563.0784	[1, 0, 0, 0, 1]	0	0	0	O
3563.1656	[0, 0, 0, 1, 0]	0	0	0	O
3563.2686	[0, 1, 0, 1, 1]	0	0	0	O
3563.3608	[0, 1, 0, 1, 0]	0	0	0	O
3563.4576	[0, 1, 1, 0, 1]	0	0	0	O
3563.5897	[0, 0, 1, 0, 1]	0	0	0	O
3563.6607	[0, 0, 1, 0, 0]	0	0	0	O
3563.7783	[1, 0, 1, 0, 1]	0	0	0	O
3563.8621	[0, 1, 0, 1, 1]	0	0	0	O
3563.9677	[0, 1, 0, 0, 0]	0	0	0	O
3564.0864	[1, 0, 1, 0, 0]	0	0	0	O
3564.1633	[0, 0, 0, 1, 1]	0	0	0	O
3564.2752	[0, 1, 0, 1, 1]	0	0	0	O
3564.3882	[0, 0, 0, 0, 1]	0	0	0	O
3564.4668	[1, 0, 0, 0, 0]	0	0	0	O
3564.5597	[0, 1, 0, 0, 1]	0	0	0	O
3564.6753	[0, 1, 0, 1, 0]	0	0	0	T
3564.7607	[0, 1, 1, 0, 0]	0	0	0	T
3564.8754	[0, 1, 0, 0, 0]	0	0	0	T
3564.9791	[0, 1, 0, 0, 0]	0	0	0	T
3565.0681	[0, 1, 0, 0, 1]	0	0	0	T
3565.1796	[0, 1, 0, 0, 1]	0	0	0	T
3565.2633	[0, 1, 0, 1, 1]	0	0	0	T
3565.3764	[0, 0, 0, 1, 1]	0	0	0	T
3565.4620	[0, 0, 1, 0, 1]	0	0	0	T
3565.5592	[0, 0, 1, 0, 0]	0	0	0	T
3565.6973	[1, 0, 1, 0, 1]	0	0	0	T
3565.7589	[0, 0, 1, 0, 1]	0	0	0	T
3565.8795	[0, 1, 0, 0, 1]	0	0	0	T
3565.9651	[0, 0, 1, 0, 1]	0	0	0	T
3566.0921	[0, 1, 0, 0, 1]	0	0	0	T
3566.1661	[0, 1, 0, 0, 1]	0	0	0	T
3566.2694	[0, 0, 1, 0, 0]	0	0	0	T
3566.3659	[1, 0, 1, 0, 1]	0	0	0	T
3566.4630	[1, 0, 0, 1, 0]	0	0	0	T
3566.5834	[0, 0, 0, 0, 1]	0	0	0	T
3566.6789	[0, 0, 0, 0, 1]	0	0	0	T
3566.7835	[0, 0, 0, 0, 1]	0	0	0	T
3566.8795	[1, 0, 0, 0, 0]	0	0	0	T
3566.9687	[0, 0, 0, 0, 1]	0	0	0	T
3567.0541	[0, 1, 0, 0, 0]	0	0	0	T
3567.1714	[0, 1, 0, 0, 0]	0	0	0	J
3567.2877	[1, 0, 0, 1, 1]	0	0	0	J
3567.3711	[0, 1, 1, 0, 1]	0	0	0	J
3567.4747	[0, 0, 0, 1, 0]	0	0	0	J
3567.5828	[1, 0, 0, 0, 0]	0	0	0	J
3567.6771	[0, 0, 0, 0, 1]	0	0	0	J
3567.7846	[0, 0, 0, 0, 0]	0	0	0	J
3567.8790	[0, 1, 1, 0, 0]	0	0	0	J
3567.9670	[0, 0, 0, 0, 0]	0	0	0	J
3568.0776	[1, 0, 0, 1, 0]	0	0	0	J
3568.1674	[1, 0, 0, 0, 1]	0	0	0	J
3568.2890	[0, 1, 1, 0, 0]	0	0	0	J
3568.3668	[0, 0, 0, 1, 0]	0	0	0	J
3568.4740	[1, 0, 0, 0, 0]	0	0	0	J
3568.5643	[0, 1, 1, 0, 1]	0	0	0	J
3568.6643	[0, 0, 1, 0, 1]	0	0	0	J
3568.7802	[0, 0, 1, 0, 0]	0	0	0	J
3568.8784	[1, 0, 1, 0, 0]	0	0	0	J
3568.9867	[0, 1, 0, 0, 0]	0	0	0	J
3569.0781	[0, 0, 1, 0, 0]	0	0	0	J
3569.1762	[0, 1, 1, 0, 1]	0	0	0	J
3569.2736	[0, 0, 0, 0, 0]	0	0	0	J
3569.3654	[1, 0, 1, 0, 1]	0	0	0	J
3569.4794	[1, 0, 0, 0, 1]	0	0	0	J
3569.5686	[0, 1, 1, 0, 0]	0	0	0	J
3569.6634	[1, 0, 1, 0, 1]	0	0	0	J
3569.7766	[1, 0, 0, 0, 0]	0	0	0	J
3569.8586	[0, 0, 0, 0, 0]	0	0	0	J
3569.9887	[0, 0, 0, 0, 0]	0	0	0	J
3570.0631	[1, 0, 0, 0, 0]	0	0	0	J
3570.1906	[1, 0, 1, 0, 0]	0	0	0	J
3570.2663	[0, 1, 0, 0, 0]	0	0	0	J
3570.3630	[0, 1, 1, 0, 1]	0	0	0	J
3570.4601	[0, 1, 1, 0, 0]	0	0	0	J
3570.5657	[1, 0, 1, 0, 0]	0	0	0	J
3570.6616	[0, 1, 0, 1, 0]	0	0	0	J
3570.7716	[0, 1, 0, 1, 0]	0	0	0	J
3570.8805	[0, 0, 1, 0, 0]	0	0	0	J
3570.9683	[1, 0, 1, 0, 0]	0	0	0	J
3571.0601	[0, 0, 0, 0, 1]	0	0	0	J
3571.1764	[1, 0, 0, 0, 0]	0	0	0	J
3571.2606	[0, 0, 1, 0, 0]	0	0	0	J
3571.3767	[1, 0, 0, 0, 0]	0	0	0	J
3571.4560	[1, 0, 1, 0, 1]	0	0	0	J
3571.5769	[0, 0, 0, 0, 1]	0	0	0	J
3571.6796	[0, 1, 0, 1, 0]	0	0	0	T
3571.7683	[1, 0, 1, 0, 1]	0	0	0	T
3571.8739	[1, 0, 1, 0, 1]	0	0	0	T
3571.9747	[0, 0, 0, 1, 1]	0	0	0	T
3572.0892	[0, 0, 0, 0, 1]	0	0	0	T
3572.1635	[1, 0, 0, 0, 1]	0	0	0	T
3572.2669	[1, 0, 0, 1, 1]	0	0	0	T
3572.3885	[0, 1, 0, 0, 0]	0	0	0	T
3572.4706	[1, 0, 0, 0, 1]	0	0	0	T
3572.6007	[1, 0, 0, 1, 0]	0	0	0	T
3572.6698	[0, 1, 0, 0, 0]	0	0	0	T
3572.7830	[0, 1, 1, 0, 0]	0	0	0	T
3572.8570	[1, 0, 1, 0, 0]	0	0	0	T
3572.9703	[0, 1, 0, 0, 0]	0	0	0	T
3573.0876	[0, 0, 0, 1, 1]	0	0	0	T
3573.1761	[0, 1, 0, 1, 0]	0	0	0	T
3573.2863	[0, 0, 0, 1, 0]	0	0	0	T
3573.3668	[0, 0, 1, 0, 1]	0	0	0	T
3573.4656	[0, 1, 1, 0, 1]	0	0	0	T
3573.5915	[1, 0, 0, 1, 1]	0	0	0	T
3573.6614	[0, 1, 0, 0, 0]	0	0	0	T
3573.7806	[0, 1, 0, 1, 0]	0	0	0	T
3573.8579	[0, 0, 0, 0, 1]	0	0	0	T
3574.0065	[0, 1, 0, 0, 0]	0	0	0	T
3574.0654	[1, 0, 1, 0, 0]	0	0	0	T
3574.1616	[0, 0, 0, 1, 1]	0	0	0	T
3574.2803	[0, 1, 0, 0, 1]	0	0	0	T
3574.3743	[0, 1, 0, 0, 0]	0	0	0	T
3574.4570	[1, 0, 1, 0, 0]	0	0	0	T
3574.6022	[0, 0, 1, 0, 0]	0	0	0	T
3574.6665	[1, 0, 1, 0, 0]	0	0	0	T
3574.7771	[1, 0, 1, 0, 0]	0	0	0	T
3574.8688	[1, 0, 1, 0, 1]	64	0	1	T
3574.9763	[0, 0, 0, 0, 1]	64	0	1	T
3575.0819	[0, 0, 0, 1, 1]	64	0	1	T
3575.1683	[1, 0, 1, 0, 0]	64	0	1	T
3575.2767	[0, 1, 0, 1, 1]	64	0	1	T
